Date,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_%
2023-01-01 00:00:00,45.79017470563088,301.65050154385267,15.129720410853539
2023-01-01 01:00:00,28.127344592475612,286.6603551684849,9.777970473547253
2023-01-01 02:00:00,53.96651816653023,268.4845352452758,20.025831210466944
2023-01-01 03:00:00,74.33831295525525,322.6654603879195,22.96763851977264
2023-01-01 04:00:00,28.38504228419275,249.160354414758,11.346738914964616
2023-01-01 05:00:00,61.50822042156621,364.3299136005383,16.836349319267892
2023-01-01 06:00:00,38.39069339887454,424.9945511761262,9.012015128569573
2023-01-01 07:00:00,35.20643542024509,429.5793695087493,8.176526306964575
2023-01-01 08:00:00,95.20278219426933,400.9019240666794,23.688063304338467
2023-01-01 09:00:00,47.0500680774275,431.0200697379257,10.89071350457613
2023-01-01 10:00:00,105.84193342808783,385.6311081379522,27.375431309144123
2023-01-01 11:00:00,96.29145721861975,470.511228042915,20.421880008731353
2023-01-01 12:00:00,111.03198630837116,438.2992881576689,25.27479313112856
2023-01-01 13:00:00,73.9730603812902,455.1704310606455,16.216101558642205
2023-01-01 14:00:00,109.01431055519349,482.2311874873553,22.55945257218028
2023-01-01 15:00:00,66.23350913719803,403.31415758780724,16.381694257840504
2023-01-01 16:00:00,54.95309003073752,435.9444571519492,12.576676310057266
2023-01-01 17:00:00,46.346979991271155,423.0985856844393,10.928350519366441
2023-01-01 18:00:00,33.91898388231854,549.9015945879798,6.156995045128995
2023-01-01 19:00:00,35.489110456147415,448.882389273237,7.888530714322545
2023-01-01 20:00:00,30.326698959750033,514.7758831340028,5.879821052406769
2023-01-01 21:00:00,26.148737943365315,377.7700428840342,6.903591885003197
2023-01-01 22:00:00,19.96732412130544,319.1434911877356,6.236992058538022
2023-01-01 23:00:00,48.68113263852359,331.4778542378136,14.64191735420162
2023-01-02 00:00:00,55.77762113908193,351.4202168647697,15.827020831919201
2023-01-02 01:00:00,23.80214416689426,314.96173796746984,7.533236245632005
2023-01-02 02:00:00,73.8696321580402,411.2156019486112,17.920144654604595
2023-01-02 03:00:00,50.30657520389137,401.5133597913096,12.49811316324351
2023-01-02 04:00:00,69.9803123996854,391.1668209498122,17.844526528326877
2023-01-02 05:00:00,68.34726401994978,380.40355501548026,17.919933655882083
2023-01-02 06:00:00,57.70319863992425,478.9964633636107,12.021588291622988
2023-01-02 07:00:00,51.77417129177058,535.2907146832562,9.65412412973613
2023-01-02 08:00:00,81.17479061342087,381.2702998315112,21.234919544939622
2023-01-02 09:00:00,107.62577434659705,539.0961694625348,19.927150095083725
2023-01-02 10:00:00,82.43821576175183,481.5900907325192,17.08245099616936
2023-01-02 11:00:00,149.64219047000086,513.1332055466618,29.105723741552737
2023-01-02 12:00:00,44.42343041846319,415.67220284444625,10.661481643172518
2023-01-02 13:00:00,88.54897833878874,448.83430506122176,19.684798900950288
2023-01-02 14:00:00,57.75068049141462,505.4853161662619,11.402241811973289
2023-01-02 15:00:00,58.31678475553603,459.0924300146988,12.67501505157843
2023-01-02 16:00:00,61.74758950052203,528.1737274677399,11.668680113051598
2023-01-02 17:00:00,35.431588529976516,580.8412485724024,6.089562851879438
2023-01-02 18:00:00,30.46351857901255,528.5216455640777,5.753026119746439
2023-01-02 19:00:00,36.08918482614013,583.6748731809517,6.172521940235807
2023-01-02 20:00:00,31.290677577088957,591.7929928514068,5.27851677641751
2023-01-02 21:00:00,35.18759458597548,543.7100053863163,6.459876675299901
2023-01-02 22:00:00,25.47566820798171,427.01881943860167,5.95199721390665
2023-01-02 23:00:00,51.9717015541123,404.80362486125665,12.807106287402263
2023-01-03 00:00:00,29.57722043235143,322.9344380097437,9.130619335836647
2023-01-03 01:00:00,34.03107952533829,367.2156286376742,9.242160538173415
2023-01-03 02:00:00,26.583662364172127,415.19885191365603,6.387250287198566
2023-01-03 03:00:00,34.80195815571598,370.99502060468984,9.355490323269457
2023-01-03 04:00:00,40.90938279767564,329.0342452748682,12.395496341176461
2023-01-03 05:00:00,37.980460146235615,348.01114078465116,10.882305951852274
2023-01-03 06:00:00,35.56543662603441,428.1016465230436,8.288347740964559
2023-01-03 07:00:00,39.08299658471822,448.8324447929017,8.688345413304198
2023-01-03 08:00:00,90.3291419479408,483.14362128945635,18.65750946121326
2023-01-03 09:00:00,51.33372686552556,597.4823064747509,8.577317375996856
2023-01-03 10:00:00,100.30445397606701,401.0854462035519,24.94605435812985
2023-01-03 11:00:00,55.16347826024158,562.9616245689203,9.781424099983276
2023-01-03 12:00:00,117.69988941823961,480.3574605079576,24.45165995641483
2023-01-03 13:00:00,90.29658347731966,518.6132698007935,17.377651558424798
2023-01-03 14:00:00,70.52290063232094,470.5786958425342,14.954640922937152
2023-01-03 15:00:00,79.25540789702089,555.6346105230756,14.238318350801745
2023-01-03 16:00:00,69.83873482935955,526.5496826960332,13.238323729520593
2023-01-03 17:00:00,37.20358468223491,598.2640982146871,6.208211837330305
2023-01-03 18:00:00,34.0310795253383,554.9172544500607,6.121608792122028
2023-01-03 19:00:00,41.30876602922677,408.4593641389231,10.088611873878492
2023-01-03 20:00:00,39.28817318393162,686.4313593750619,5.715213984367569
2023-01-03 21:00:00,35.13495129396359,565.1714895885211,6.205708330438675
2023-01-03 22:00:00,38.03929610436157,425.31426690667405,8.922829719111625
2023-01-03 23:00:00,25.21808973323391,420.3542987816699,5.985008294955354
2023-01-04 00:00:00,32.375967968726094,349.51936632305046,9.236570380789548
2023-01-04 01:00:00,38.097686581443384,402.5202792547016,9.441331338243886
2023-01-04 02:00:00,48.07225459901997,417.56423211528755,11.485036443768362
2023-01-04 03:00:00,32.43271202566463,315.17665765262706,10.257781920541834
2023-01-04 04:00:00,71.1913494463057,397.979080954197,17.8433789751695
2023-01-04 05:00:00,73.18399787362185,334.4965154158852,21.813638744623667
2023-01-04 06:00:00,40.875421378907205,436.0314290607026,9.352970670040692
2023-01-04 07:00:00,66.84314571187844,483.6901895288135,13.790901313034476
2023-01-04 08:00:00,68.96769157079987,470.1942642877282,14.63678503707034
2023-01-04 09:00:00,97.03233404515979,487.68540662796624,19.855787123807037
2023-01-04 10:00:00,101.4237638014408,448.36818016981834,22.570303879351734
2023-01-04 11:00:00,100.59145495998243,572.7637953369116,17.531858192780454
2023-01-04 12:00:00,96.48742358464588,431.7441557593858,22.296643940881957
2023-01-04 13:00:00,100.98378750826681,589.86644319347,17.0907975349687
2023-01-04 14:00:00,96.47626535416926,479.67310743278057,20.071076135180068
2023-01-04 15:00:00,61.24696150356347,554.1634061188811,11.032240386976843
2023-01-04 16:00:00,64.66680121595016,412.6003888113819,15.63509197894898
2023-01-04 17:00:00,53.54520405806661,578.6750292853385,9.237107233009615
2023-01-04 18:00:00,20.336354183603326,636.8590911519743,3.1882204809334684
2023-01-04 19:00:00,31.824849106581656,619.9281954448534,5.1253670456664135
2023-01-04 20:00:00,37.72358468050626,528.8425216204517,7.119772978041432
2023-01-04 21:00:00,48.49126974035823,532.1622312879649,9.095030910801281
2023-01-04 22:00:00,34.09334489777009,470.5294062913307,7.230375124622829
2023-01-04 23:00:00,32.78895293108693,395.46822175534675,8.27026004402451
2023-01-05 00:00:00,38.78948980967533,331.0361842833805,11.682308027178733
2023-01-05 01:00:00,54.25166889340451,345.77893508495504,15.644453397987903
2023-01-05 02:00:00,79.58498025014799,377.7299336168799,21.013649354332657
2023-01-05 03:00:00,46.51267850469965,333.73741421247377,13.895273288804173
2023-01-05 04:00:00,79.84734536649813,400.0711957340931,19.90852153327816
2023-01-05 05:00:00,45.108134264018915,358.308048609657,12.554167500161743
2023-01-05 06:00:00,47.101129577537115,542.0816686029152,8.672936742406606
2023-01-05 07:00:00,110.68360269313143,482.6354211941818,22.885751920286143
2023-01-05 08:00:00,70.38619012355225,386.28341124064514,18.174336436996676
2023-01-05 09:00:00,88.15844273763484,417.23169120721616,21.0788528442614
2023-01-05 10:00:00,107.24495673526575,495.1851671019837,21.613898166613893
2023-01-05 11:00:00,113.57490948535438,559.1152950264549,20.277059115122025
2023-01-05 12:00:00,101.51854301715272,562.1784064742473,18.026000615454155
2023-01-05 13:00:00,80.32615456079466,462.2629795953043,17.339212952212524
2023-01-05 14:00:00,95.56719750782408,515.1638874353467,18.514894171048446
2023-01-05 15:00:00,85.24928978046302,515.1704175064446,16.51572559936538
2023-01-05 16:00:00,70.365213276552,500.1858654668173,14.039744159786318
2023-01-05 17:00:00,53.109304616877324,447.22606007678445,11.848776621283312
2023-01-05 18:00:00,31.988272780311345,602.0088986619261,5.30477623983546
2023-01-05 19:00:00,31.79874547897837,562.7305947195944,5.640769860077473
2023-01-05 20:00:00,30.802954014016542,590.2327103169765,5.209954299974744
2023-01-05 21:00:00,36.994494459788285,565.1793118078907,6.534059738364446
2023-01-05 22:00:00,28.872240579332885,409.0924097380199,7.040423059226429
2023-01-05 23:00:00,27.001049322979554,417.48465913156707,6.452100150818363
2023-01-06 00:00:00,51.090057533797136,312.0870904884076,16.318161650835872
2023-01-06 01:00:00,47.44101117043206,403.0308335023575,11.741928396698777
2023-01-06 02:00:00,39.68166254913531,314.5722010817609,12.574511447177274
2023-01-06 03:00:00,68.90589984878301,366.72332399875614,18.738517616852633
2023-01-06 04:00:00,39.556163956935734,380.69741982095866,10.363225398665307
2023-01-06 05:00:00,54.92252434075734,350.27564872677505,15.635164162340361
2023-01-06 06:00:00,64.86419980327699,492.49015043394746,13.143970501992605
2023-01-06 07:00:00,59.08043736928661,432.44550737201314,13.630418671886167
2023-01-06 08:00:00,93.24080766231458,479.5870851016177,19.401438480728064
2023-01-06 09:00:00,70.79256067430931,430.487094987941,16.40664610752444
2023-01-06 10:00:00,105.41034540742461,565.1145902814998,18.619966207726506
2023-01-06 11:00:00,109.54945285507121,519.999068299094,21.026803985027723
2023-01-06 12:00:00,77.91192328717092,505.9450181662338,15.368909939977474
2023-01-06 13:00:00,109.71940646573438,588.8613451705862,18.60088092973847
2023-01-06 14:00:00,65.98149408861832,568.7800402226203,11.58016943921702
2023-01-06 15:00:00,54.6140597891834,457.0728480069397,11.922570837107553
2023-01-06 16:00:00,61.586212976718706,489.5057505500981,12.55565564881763
2023-01-06 17:00:00,34.57463971700027,564.5344293608388,6.113622428978581
2023-01-06 18:00:00,24.026496945350477,599.5840805070665,4.000521779575838
2023-01-06 19:00:00,27.448680282119692,492.00754886902183,5.5675983755396885
2023-01-06 20:00:00,15.17134475505009,571.4846624000323,2.6500875484501423
2023-01-06 21:00:00,36.8067310158405,589.2023318131294,6.236290341783043
2023-01-06 22:00:00,27.746146643011834,384.9297436111975,7.189429449875342
2023-01-06 23:00:00,30.5620530404775,475.1243112097493,6.418923025128589
2023-01-07 00:00:00,33.46176972096469,252.18795836371075,13.216177395330956
2023-01-07 01:00:00,27.824216718749664,295.4398725983734,9.38612490784829
2023-01-07 02:00:00,61.892500974176656,333.9104258165847,18.480314795596236
2023-01-07 03:00:00,53.17512310470542,311.33709516855293,17.024914404102216
2023-01-07 04:00:00,69.9946923057824,316.270609675847,22.06151158384807
2023-01-07 05:00:00,30.36527010188977,232.24134480655687,13.018819680993428
2023-01-07 06:00:00,49.927783980424955,350.0069927427001,14.224156501925789
2023-01-07 07:00:00,37.75526719838388,401.18911715844416,9.387441277658946
2023-01-07 08:00:00,99.83496609642981,374.00759111305285,26.622118715013624
2023-01-07 09:00:00,98.07123862513646,490.92926147809686,19.93604493671761
2023-01-07 10:00:00,110.53703851814832,401.3190104625872,27.47497275633399
2023-01-07 11:00:00,140.68879271668035,365.31226530300336,38.40679279475026
2023-01-07 12:00:00,97.30848979432498,333.1658746167481,29.1198165898679
2023-01-07 13:00:00,104.00257778886474,452.78599779364595,22.918860056179774
2023-01-07 14:00:00,64.98557842963976,459.83941679775705,14.101566849729606
2023-01-07 15:00:00,126.29426564868612,422.2534857954294,29.83891920259997
2023-01-07 16:00:00,68.12739155254862,454.71784902414305,14.94946746071808
2023-01-07 17:00:00,53.61796006780384,464.82145386892324,11.510410184519177
2023-01-07 18:00:00,32.445419193533276,495.71524241184875,6.5319958848034165
2023-01-07 19:00:00,34.627158514394985,402.6837767602651,8.577792942855602
2023-01-07 20:00:00,40.424418263739966,563.777565166844,7.157582162775529
2023-01-07 21:00:00,23.73752353614221,539.618466499001,4.390808861906694
2023-01-07 22:00:00,27.628798195266135,305.3825089512731,9.01774657105514
2023-01-07 23:00:00,24.64341293839714,350.4952250983585,7.011023529978595
2023-01-08 00:00:00,34.34407580983677,235.28390275730953,14.53508910639251
2023-01-08 01:00:00,40.31419908679395,326.2633917993217,12.31857888691524
2023-01-08 02:00:00,78.71493856754283,290.43374735362545,27.009548236028476
2023-01-08 03:00:00,44.85296833630393,331.39686243094627,13.493800154513162
2023-01-08 04:00:00,40.931663702826384,320.2890617792043,12.739824840646262
2023-01-08 05:00:00,38.632003740109376,330.61889642976894,11.649518213836453
2023-01-08 06:00:00,34.536351698481454,358.7985010764013,9.59880366237208
2023-01-08 07:00:00,99.7465904163205,436.6466666141964,22.791580063433052
2023-01-08 08:00:00,94.5309517245909,340.8307392637212,27.654315679217078
2023-01-08 09:00:00,114.44273818610367,485.16381434520497,23.53995398449021
2023-01-08 10:00:00,83.66621914853643,474.2530149793517,17.604563571715893
2023-01-08 11:00:00,74.72150239985396,408.63858500624514,18.24083597952932
2023-01-08 12:00:00,131.92325299905823,386.7486590635667,34.02287794306234
2023-01-08 13:00:00,82.07642705569747,450.926836055056,18.161441301462897
2023-01-08 14:00:00,63.91249093899313,401.88541250133756,15.863689514641075
2023-01-08 15:00:00,78.04444443599806,412.82231857761616,18.85940920350822
2023-01-08 16:00:00,65.7516644056759,457.85215348419723,14.329596996854972
2023-01-08 17:00:00,52.10658126389012,526.5552136550283,9.876991055188954
2023-01-08 18:00:00,27.654185003185404,464.26184937602534,5.94378951127696
2023-01-08 19:00:00,32.403939594056276,500.24563343365827,6.464682669070085
2023-01-08 20:00:00,26.974653840101606,310.3737080799921,8.66311224747717
2023-01-08 21:00:00,37.657205600765465,519.2525074156848,7.238255474793346
2023-01-08 22:00:00,43.95111524153936,343.2675506614408,12.766557625630456
2023-01-08 23:00:00,41.326520424207615,302.55248195503225,13.614291722486938
2023-01-09 00:00:00,36.06257847048004,380.6082279807935,9.450157472048817
2023-01-09 01:00:00,33.826016126924934,410.46672219636616,8.220838843628766
2023-01-09 02:00:00,29.212935790987796,404.10540811198564,7.211193730327168
2023-01-09 03:00:00,40.17086904630873,330.28946579730246,12.125610136631101
2023-01-09 04:00:00,37.1741896957448,373.41366374892027,9.928641311732044
2023-01-09 05:00:00,40.35709583738229,340.6448938066016,11.812585690283328
2023-01-09 06:00:00,71.85825370214496,412.8103510292007,17.365020841896307
2023-01-09 07:00:00,98.28502167896721,473.55834611932886,20.710840401962543
2023-01-09 08:00:00,99.00394724904146,534.3852768456078,18.49209373712229
2023-01-09 09:00:00,83.63002888969238,487.65872673785253,17.114199402102734
2023-01-09 10:00:00,85.66321501851972,456.3938736525587,18.728544467473654
2023-01-09 11:00:00,106.88219211667754,505.0120608424219,21.12245940121216
2023-01-09 12:00:00,94.34834445278874,529.7825449978062,17.775329151635663
2023-01-09 13:00:00,104.75016248119799,533.7349196148648,19.589175615582164
2023-01-09 14:00:00,56.75017027514888,443.1120478348737,12.778345138758608
2023-01-09 15:00:00,112.53270440683399,495.5200171019279,22.664283519456326
2023-01-09 16:00:00,65.88638911062411,532.8754156150421,12.341154356156446
2023-01-09 17:00:00,38.084570924783044,607.5948142043273,6.257787617624469
2023-01-09 18:00:00,31.12119524087615,576.9651150743656,5.384614820026266
