Date,Wind_Speed_ms,Wind_Power_MW,Solar_Irradiance_Wm2,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_%,Voltage_pu,Frequency_Hz,Harmonics_THD_%,Power_Factor
2021-01-01 00:00:00,3.927073944364865,6.366415543112806,0.0,0.0,6.366415543112806,249.42355933899398,2.0819569201270554,0.9898095922651147,60.02355428621185,2.0,0.9748287544280217
2021-01-01 01:00:00,1.1130680839763771,0.0,0.0,0.0,0.0,243.49696782202244,0.0,1.0173262574205335,60.5,3.1853998944005832,0.830281545366196
2021-01-01 02:00:00,1.615070179426482,0.0,0.0,0.0,0.0,241.10312375355042,0.0,0.9498931026743741,60.5,2.0,0.9163398896710097
2021-01-01 03:00:00,1.7476097133490427,0.0,0.0,0.0,0.0,245.43207047766174,0.0,0.9327090343925675,60.5,2.0,0.9321314930890118
2021-01-01 04:00:00,4.20659274510469,10.784192981772373,0.0,0.0,10.784192981772373,242.96435712791168,3.550368545916741,0.92,60.5,6.359846597657645,0.8864493748449124
2021-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0,247.77962263007015,0.0,1.0181456164655953,60.5,2.0,0.9904861057958247
2021-01-01 06:00:00,0.5038280193421248,0.0,0.0,0.0,0.0,220.15704183427852,0.0,1.0527659657741109,60.5,2.4996400549784092,0.9433984843489668
2021-01-01 07:00:00,0.11106445298367358,0.0,54.34337602558035,21.73735041023214,21.73735041023214,239.90148345640256,6.975173838423038,1.0267049008648002,60.5,3.194401420953579,0.871205769144574
2021-01-01 08:00:00,0.0,0.0,253.50340138677132,101.40136055470852,101.40136055470852,272.4814164114554,23.92202893461812,1.0018022276170977,60.5,7.748848215556876,0.9298132318802413
2021-01-01 09:00:00,0.9922115059721841,0.0,322.405686435256,128.9622745741024,128.9622745741024,378.8422878053803,23.119616308618042,0.92,60.5,5.214950911648697,0.9960731686234361
2021-01-01 10:00:00,0.0,0.0,68.68545040558388,27.47418016223355,27.47418016223355,434.23448227447943,5.369105934498714,0.979728537222632,60.5,3.4473899279000375,0.8545958990331448
