Date,Wind_Speed_ms,Wind_Power_MW,Solar_Irradiance_Wm2,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_%,Voltage_pu,Frequency_Hz,Harmonics_THD_%,Power_Factor
2021-01-01 00:00:00,3.0151047414932655,0.0016900238190990762,0.0,0.0,0.0016900238190990762,249.20310876338004,0.0005648384738311157,1.0023294330201271,60.042909328782734,2.728853571697351,0.8
2021-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0,248.3891898400167,0.0,0.9838491789566077,60.5,3.8719953146239954,0.853631358568566
2021-01-01 02:00:00,2.9832010406587854,0.0,0.0,0.0,0.0,250.54087235707647,0.0,1.0576597947671538,60.5,3.4881715169054743,0.8505723995770226
2021-01-01 03:00:00,1.1972529707762773,0.0,0.0,0.0,0.0,269.91964232476136,0.0,0.9951427640780234,60.5,2.8467927328985425,1.0
2021-01-01 04:00:00,0.5533052069375324,0.0,0.0,0.0,0.0,229.7885371005612,0.0,1.0009747933576016,60.5,2.0,0.9596223073182255
2021-01-01 05:00:00,2.1224695110005087,0.0,0.0,0.0,0.0,259.54063225638254,0.0,1.0548242491043622,60.5,5.596277831507329,0.9267740965032716
2021-01-01 06:00:00,3.3225508526401586,0.7706596484362467,0.0,0.0,0.7706596484362467,231.69811261172788,0.2728300343679906,1.050961982899261,60.5,3.5949908979937115,0.9205655298181723
2021-01-01 07:00:00,1.7825427056105114,0.0,59.88137638035457,23.952550552141826,23.952550552141826,249.62560736383955,7.402400306129816,1.0363770106616246,60.5,2.0,0.8137680054416734
2021-01-01 08:00:00,0.8386805495369334,0.0,84.60443389686854,33.84177355874742,33.84177355874742,293.20972394657787,8.975371741699409,0.9959004344334502,60.5,2.0,0.8484975882450493
2021-01-01 09:00:00,1.4365969688867775,0.0,281.0750981484757,112.43003925939028,112.43003925939028,373.3619111537732,20.983898539851612,1.0068030876022158,60.5,3.1798420315644105,0.9076509464522801
2021-01-01 10:00:00,0.0,0.0,238.40858074948537,95.36343229979416,95.36343229979416,394.9479780033302,17.649716530378946,0.9256306470439661,60.5,4.547158150278218,1.0
2021-01-01 11:00:00,0.0,0.0,279.8702556216633,111.94810224866534,111.94810224866534,409.43685197715473,19.59241338448365,0.9318723461435721,60.5,2.0,1.0
2021-01-01 12:00:00,0.0,0.0,112.23606102974264,44.894424411897056,44.894424411897056,493.2807307836894,7.632832501564651,0.9983188452714268,60.5,4.098076888878721,1.0
2021-01-01 13:00:00,0.0,0.0,168.48638028041515,67.39455211216607,67.39455211216607,519.9074613511722,10.574978689604132,1.0182492616964132,60.5,2.907207263055679,1.0
2021-01-01 14:00:00,0.32702075804827135,0.0,265.60579811793906,106.24231924717562,106.24231924717562,420.28401802072165,18.428007946809114,1.0146450855658022,60.5,4.893286269289764,0.8497040834286301
2021-01-01 15:00:00,0.0,0.0,58.283294919392,23.3133179677568,23.3133179677568,362.3790528510948,5.350866696137263,0.9598758637259038,60.5,4.101511172711486,0.8621686010156636
2021-01-01 16:00:00,1.0878260085157494,0.0,181.461714288046,72.5846857152184,72.5846857152184,365.25262590348507,14.878871293049235,0.92,60.5,3.1867912673659577,0.8470502705553804
2021-01-01 17:00:00,0.8281530094175849,0.0,95.27711862003592,38.11084744801437,38.11084744801437,317.5967651222759,9.39367324329206,1.0264174609328092,60.5,8.478934706898123,0.8
2021-01-01 18:00:00,1.3550660925200702,0.0,4.551555680415661e-14,1.8206222721662645e-14,1.8206222721662645e-14,318.88524646639524,4.935470555155748e-15,1.0068652872540356,60.5,4.461103045482837,0.8
2021-01-01 19:00:00,0.8369631672305637,0.0,0.0,0.0,0.0,307.28233828857424,0.0,1.0270735084680562,60.5,3.89231738066666,0.8367546824225667
2021-01-01 20:00:00,1.9706811909311446,0.0,0.0,0.0,0.0,274.7697361201629,0.0,0.9442020923630515,60.5,2.276135975149076,0.9998631907226843
2021-01-01 21:00:00,1.3137610542487714,0.0,0.0,0.0,0.0,299.72416385760863,0.0,0.9648497823614389,60.5,2.0,0.8975440159181621
2021-01-01 22:00:00,3.4881073871567088,1.7648060844218456,0.0,0.0,1.7648060844218456,299.4409140422234,0.5024992428327917,1.0536881097070763,60.5,2.0,0.9766726233778587
2021-01-01 23:00:00,4.663706461092669,20.503105101344396,0.0,0.0,20.503105101344396,249.21480434557236,6.412873503649803,1.061720044387263,60.5,2.0,1.0
2021-01-02 00:00:00,1.506197565724036,0.0,0.0,0.0,0.0,268.1530294994861,0.0,0.9608222942246842,60.5,4.623388697369586,0.8951424219250435
2021-01-02 01:00:00,3.6280446476955226,2.9217783666592076,0.0,0.0,2.9217783666592076,230.511221416685,1.0308532771034464,0.9879795002064043,60.5,2.0,0.8937191236969818
2021-01-02 02:00:00,3.1588320667638317,0.18687129949977985,0.0,0.0,0.18687129949977985,248.3674136647963,0.06259206747681671,1.0486850042702769,60.5,2.8702243271463854,0.8014171672048159
2021-01-02 03:00:00,2.9958348072540772,0.0,0.0,0.0,0.0,248.63936730942825,0.0,0.9974078755109389,60.5,2.0,0.9289216235734041
2021-01-02 04:00:00,0.5244841588126339,0.0,0.0,0.0,0.0,227.64844663360006,0.0,1.0280376292119286,60.5,2.0,0.8785862122021714
2021-01-02 05:00:00,2.4804653544742274,0.0,0.0,0.0,0.0,251.47474980063598,0.0,0.9477430050354687,60.5,2.0,0.9541383138510534
2021-01-02 06:00:00,2.034966319244068,0.0,0.0,0.0,0.0,248.39618364031347,0.0,1.008521689319676,60.5,5.696090586289857,0.8325327109867969
2021-01-02 07:00:00,1.8148258183828079,0.0,38.91299386188209,15.565197544752838,15.565197544752838,246.03898630652256,4.995182462691805,1.0028537119509267,60.5,2.0,0.9145164784352903
2021-01-02 08:00:00,0.6731248887251926,0.0,176.03183128025543,70.41273251210217,70.41273251210217,301.9946414060397,16.669389991697308,0.9969179963807515,60.5,6.8767707762926555,0.9525984261925848
2021-01-02 09:00:00,0.0,0.0,256.505288770169,102.6021155080676,102.6021155080676,358.21714589587606,20.08579614364469,0.9491992756879143,60.5,6.0388496514745,0.9990464380217737
2021-01-02 10:00:00,2.2404312723413353,0.0,115.23056642758849,46.0922265710354,46.0922265710354,450.0391661948958,8.439768740924634,1.0235561899851717,60.5,2.6609632131386194,0.9876360765580752
2021-01-02 11:00:00,0.0,0.0,363.7329226345444,145.49316905381778,145.49316905381778,477.12224977734206,21.63095953206799,1.0161429490503613,60.5,8.5289981308952,0.91095093378843
2021-01-02 12:00:00,0.0,0.0,260.0612420415409,104.02449681661633,104.02449681661633,493.8463335806658,16.056363697193664,0.931590852062459,60.5,2.2413155062778296,1.0
2021-01-02 13:00:00,0.8159419009239108,0.0,316.8333078909749,126.73332315638994,126.73332315638994,470.80289338859444,19.571619303796233,0.9738713052474488,60.5,4.769560750014398,0.9399826526877847
2021-01-02 14:00:00,0.0,0.0,77.30881635397336,30.92352654158934,30.92352654158934,413.59997181535203,6.253196591129243,1.0334310795355384,60.5,2.790000457567564,1.0
2021-01-02 15:00:00,1.5516804229987977,0.0,258.53232116077993,103.41292846431199,103.41292846431199,437.5315079711792,17.49960268482886,1.069627250978392,60.5,4.497520185242219,0.8161260379307005
2021-01-02 16:00:00,1.6096078176943405,0.0,209.78456211204121,83.91382484481649,83.91382484481649,368.28354315767456,16.70933186659,0.9846162186079886,60.5,5.082194875409506,0.9017386787101307
2021-01-02 17:00:00,1.5012030931786524,0.0,12.788136665536788,5.115254666214715,5.115254666214715,311.85561417271185,1.3939130052472744,1.0309299474565616,60.5,3.3779342638590926,0.868041411188033
2021-01-02 18:00:00,1.5360538456295798,0.0,6.554491561406049e-15,2.62179662456242e-15,2.62179662456242e-15,282.31984775902237,7.889377183584844e-16,1.0199189057484637,60.5,4.709162318562845,0.9541393879110389
2021-01-02 19:00:00,2.8193995363462934,0.0,0.0,0.0,0.0,256.60870949609205,0.0,1.038324708749163,60.5,5.069275806766022,0.903951214533193
