Date,Wind_Speed_ms,Wind_Power_MW,Solar_Irradiance_Wm2,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_%,Voltage_pu,Frequency_Hz,Harmonics_THD_%,Power_Factor
2021-01-01 00:00:00,3.558803422137636,2.313046404390616,0.0,0.0,2.313046404390616,247.81040524140226,0.7706983215428578,1.0091077203609053,60.09057907174224,2.0,1.0
2021-01-01 01:00:00,2.7933414006160193,0.0,0.0,0.0,0.0,251.59800000041145,0.0,0.9781481514157755,60.5,2.0,0.8825083589642344
2021-01-01 02:00:00,3.527687711039937,2.06262459542643,0.0,0.0,2.06262459542643,233.57552098434635,0.7221110441113623,0.9239567656369876,60.5,2.0,0.9233481446314428
2021-01-01 03:00:00,4.274068760238849,12.024083006048583,0.0,0.0,12.024083006048583,246.4449291890656,3.8979873279598856,0.9709891586865407,60.5,2.0,0.942779104970096
2021-01-01 04:00:00,1.986577453436247,0.0,0.0,0.0,0.0,241.76822606680784,0.0,1.0097704661651472,60.5,6.313715517774419,0.8427648602187084
2021-01-01 05:00:00,1.6248244910859526,0.0,0.0,0.0,0.0,256.3173177084546,0.0,1.019337943254378,60.5,3.1372464303282994,0.8670873787037962
2021-01-01 06:00:00,3.276614417445815,0.5667817476954644,0.0,0.0,0.5667817476954644,252.30019820348087,0.18713883824074598,1.0062462333216908,60.5,4.651624532824929,0.8978510968166872
2021-01-01 07:00:00,1.9751355026432416,0.0,93.3815654895147,37.352626195805875,37.352626195805875,235.81058704596552,11.558440028215982,0.9647553705678281,60.5,7.377520665490355,0.9296273068247488
2021-01-01 08:00:00,0.22184131582317917,0.0,78.71473249827365,31.485892999309463,31.485892999309463,301.52784461909323,8.220564931976126,0.92,60.5,3.840104742643965,0.9902768278506788
2021-01-01 09:00:00,1.049719877254389,0.0,151.76637888338712,60.70655155335485,60.70655155335485,390.6255073494195,12.109050373961413,0.9934069265237153,60.5,8.678718015226906,0.8314018547544944
2021-01-01 10:00:00,0.0,0.0,195.2063381172014,78.08253524688055,78.08253524688055,435.80314204667053,13.847227973877382,0.995748001139242,60.5,2.0,0.9209170598385374
2021-01-01 11:00:00,0.0,0.0,301.11446524313294,120.44578609725318,120.44578609725318,459.49478494942133,19.12018238436796,0.9525341892989291,60.5,6.981693268355624,0.8
2021-01-01 12:00:00,0.2722075555117884,0.0,371.391416313652,148.5565665254608,148.5565665254608,454.45013577467233,22.74962354937387,0.984873845813036,60.5,4.865868591821215,0.9144993819075199
2021-01-01 13:00:00,0.0,0.0,190.2823027056192,76.11292108224768,76.11292108224768,421.91661573375467,13.888470596759486,1.0026944221865497,60.5,5.464868136076219,0.9474218341418486
2021-01-01 14:00:00,0.0,0.0,196.69237687820933,78.67695075128374,78.67695075128374,460.916429154769,13.34427309272372,1.0140004586396767,60.5,3.380285390216692,0.9322758576564921
2021-01-01 15:00:00,0.0,0.0,131.3997869561288,52.55991478245152,52.55991478245152,368.49204960566925,11.157986539919206,1.0392960342358475,60.5,4.808064516353266,1.0
2021-01-01 16:00:00,0.0,0.0,111.58793343544095,44.63517337417638,44.63517337417638,336.0363232823186,10.364088109080864,0.92,60.5,4.287671503458353,0.8678255691946036
2021-01-01 17:00:00,1.465299681515902,0.0,54.386316605065154,21.75452664202606,21.75452664202606,322.80577420871083,5.513612645549927,1.0223364106499204,60.5,2.812363607893501,0.8919997831864144
2021-01-01 18:00:00,0.4784729150386373,0.0,3.477216273787674e-14,1.3908865095150694e-14,1.3908865095150694e-14,305.4596950163527,3.912923262512456e-15,0.92,60.5,2.787559004656938,0.9025800280673547
2021-01-01 19:00:00,0.2993869036515775,0.0,0.0,0.0,0.0,313.7870536614086,0.0,0.9473251906221388,60.5,6.014855735594356,0.9609849195844118
2021-01-01 20:00:00,3.8988548650367476,5.98474124740911,0.0,0.0,5.98474124740911,296.36667763670323,1.69851487085326,1.0539932321755139,60.5,2.0,1.0
2021-01-01 21:00:00,2.306661833732468,0.0,0.0,0.0,0.0,285.8314820888909,0.0,0.9380106361212543,60.5,5.583452483009672,1.0
2021-01-01 22:00:00,2.8750073359505715,0.0,0.0,0.0,0.0,277.4986534897855,0.0,1.043946022784318,60.5,2.0,0.8794846544052842
2021-01-01 23:00:00,1.346047029943463,0.0,0.0,0.0,0.0,241.0904965449963,0.0,0.9702200765600518,60.5,3.8332956474685846,0.8
2021-01-02 00:00:00,2.3879027966886577,0.0,0.0,0.0,0.0,259.96757258563116,0.0,1.0751539933382543,60.5,2.3907819616095756,0.9941497488751095
2021-01-02 01:00:00,3.0740043351230986,0.04056771568156948,0.0,0.0,0.04056771568156948,253.24634942335786,0.013376019006771577,0.9314235087414025,60.5,3.759260429308684,0.9360600431895707
2021-01-02 02:00:00,1.5044813618511557,0.0,0.0,0.0,0.0,245.84904658012434,0.0,0.9954952867587318,60.5,3.107837388287874,0.9793251969538732
2021-01-02 03:00:00,2.9836049844958783,0.0,0.0,0.0,0.0,259.8675214120356,0.0,0.92,60.5,3.542389064075153,0.8124645062198964
2021-01-02 04:00:00,1.5745314951759604,0.0,0.0,0.0,0.0,255.53022201252827,0.0,1.0046115865796403,60.5,3.773525839543227,0.8632731109909176
2021-01-02 05:00:00,1.560282920214809,0.0,0.0,0.0,0.0,249.03595757509405,0.0,0.92,60.5,2.885560370913651,0.8441565282421548
2021-01-02 06:00:00,0.8232467421316726,0.0,0.0,0.0,0.0,242.08951248309123,0.0,0.9872168589335352,60.5,4.999708643630999,0.9793022898922062
2021-01-02 07:00:00,3.1957079306197973,0.2837155119072844,57.49637173804591,22.998548695218364,23.28226420712565,242.9536263616137,7.362309244928936,0.9553470111597175,60.5,4.246572345340083,0.8
2021-01-02 08:00:00,0.7348989626146967,0.0,45.83351423651723,18.333405694606892,18.333405694606892,269.48412049485756,5.427014371162208,1.08,60.5,6.516144811583285,0.8093422848317785
2021-01-02 09:00:00,0.0,0.0,167.32168032944008,66.92867213177604,66.92867213177604,384.6121555242611,13.344610935179249,0.9751388929492171,60.5,3.2419987357384694,0.940596617332687
2021-01-02 10:00:00,1.12634725144433,0.0,188.02581626707763,75.21032650683105,75.21032650683105,422.552222952155,13.730461598938218,1.08,60.5,2.240125841950977,0.8
2021-01-02 11:00:00,0.0,0.0,372.194335601865,148.877734240746,148.877734240746,491.49326898707056,21.564888088385953,0.9451712434805035,60.5,5.280576964949662,0.9418309046686025
2021-01-02 12:00:00,0.2349715443803498,0.0,547.9956466614215,219.19825866456856,219.19825866456856,497.600715692785,28.58614395621439,0.92,60.5,2.086672849295964,0.8748804744965916
2021-01-02 13:00:00,0.0,0.0,368.6018697686188,147.44074790744753,147.44074790744753,470.28487015513184,22.081038066990768,1.0335429299463583,60.5,6.590836000271043,0.8
2021-01-02 14:00:00,0.0,0.0,156.70431853170845,62.68172741268339,62.68172741268339,454.84746499959465,11.044670168640177,0.9369383442663088,60.5,2.7654252381468067,1.0
2021-01-02 15:00:00,0.660857538275254,0.0,61.17929784659268,24.471719138637074,24.471719138637074,379.7542635750771,5.3875647959269,1.0549665624602123,60.5,4.821770851862967,0.8
2021-01-02 16:00:00,1.580858242939708,0.0,65.0574073358356,26.02296293433424,26.02296293433424,327.9036061674683,6.442498445249739,0.9920507768002383,60.5,3.8177281001448664,0.9649416700182328
2021-01-02 17:00:00,1.3046842893859596,0.0,36.53196740534819,14.612786962139277,14.612786962139277,318.6931734457457,3.8123036089993128,1.0295419013865912,60.5,2.7674183025053605,0.9996848946749114
2021-01-02 18:00:00,1.3700623632029731,0.0,1.0276806962943425e-14,4.11072278517737e-15,4.11072278517737e-15,307.329137315857,1.1504023478342164e-15,1.0445991347881352,60.5,3.151027259137332,0.9446314109941709
2021-01-02 19:00:00,1.5496967311942953,0.0,0.0,0.0,0.0,304.83765984191757,0.0,1.08,60.5,2.0,0.9980609589342566
2021-01-02 20:00:00,0.5869127821712603,0.0,0.0,0.0,0.0,292.3453376988464,0.0,1.0532163357216824,60.5,2.0,0.8
