Date,Load_Demand_MW,Frequency_Hz,Voltage_pu
2023-01-01 00:00:00,301.65050154385267,59.963335590872916,0.9931743958340365
2023-01-01 01:00:00,286.6603551684849,60.03475150764099,1.0292194182305674
2023-01-01 02:00:00,268.4845352452758,60.21427015604328,1.0037471887854932
2023-01-01 03:00:00,322.6654603879195,59.87282711621377,1.0096338030346002
2023-01-01 04:00:00,249.160354414758,60.011945265088976,1.0160655315516003
2023-01-01 05:00:00,364.3299136005383,59.920606607140634,1.026810329909591
2023-01-01 06:00:00,424.9945511761262,60.12824610779213,0.9801976289702625
2023-01-01 07:00:00,429.5793695087493,59.89036790680088,1.015738867451387
2023-01-01 08:00:00,400.9019240666794,60.046823067538206,1.0295088593423685
2023-01-01 09:00:00,431.0200697379257,59.9507987269729,1.0047784375508566
2023-01-01 10:00:00,385.6311081379522,60.03255196985485,1.0092570330829498
2023-01-01 11:00:00,470.511228042915,60.01369540894036,1.0030261868966102
2023-01-01 12:00:00,438.2992881576689,59.87414492731703,0.9647099827476132
2023-01-01 13:00:00,455.1704310606455,60.082768209849576,0.982720455343712
2023-01-01 14:00:00,482.2311874873553,59.872162913300755,0.9851988580118285
2023-01-01 15:00:00,403.31415758780724,59.92347017475385,1.0161669349262008
2023-01-01 16:00:00,435.9444571519492,60.03111106758683,0.9812900347249494
2023-01-01 17:00:00,423.0985856844393,59.97707651138177,1.014384024031336
2023-01-01 18:00:00,549.9015945879798,59.96874273821263,1.0214776588451124
2023-01-01 19:00:00,448.882389273237,60.167681283239354,0.9818424533673414
2023-01-01 20:00:00,514.7758831340028,60.17241471924253,0.9607448810016588
2023-01-01 21:00:00,377.7700428840342,59.9536449108906,0.9736317915241076
2023-01-01 22:00:00,319.1434911877356,59.951575975820106,1.0185893119431835
2023-01-01 23:00:00,331.4778542378136,60.154594391793125,1.0199031370382334
2023-01-02 00:00:00,351.4202168647697,60.03967539672266,0.9800137003989503
2023-01-02 01:00:00,314.96173796746984,60.048394083578124,0.9957052591464732
2023-01-02 02:00:00,411.2156019486112,60.04875955063867,1.0070487928066354
2023-01-02 03:00:00,401.5133597913096,60.02097635946822,0.9928942662578123
2023-01-02 04:00:00,391.1668209498122,60.064779974812886,0.9778828254067383
2023-01-02 05:00:00,380.40355501548026,59.95925280828286,1.0050786730851218
2023-01-02 06:00:00,478.9964633636107,60.10241085380939,1.0086094856215568
2023-01-02 07:00:00,535.2907146832562,59.786134742093964,1.0065737672659254
2023-01-02 08:00:00,381.2702998315112,59.921649680517206,1.020698281431813
2023-01-02 09:00:00,539.0961694625348,60.300551286808094,0.9686866369875132
2023-01-02 10:00:00,481.5900907325192,60.13453509494336,1.0065415654038905
2023-01-02 11:00:00,513.1332055466618,59.7532893000628,1.0284885981297873
2023-01-02 12:00:00,415.67220284444625,60.19899703928231,0.9795094928165191
2023-01-02 13:00:00,448.83430506122176,60.074559956750896,1.0130982798930557
2023-01-02 14:00:00,505.4853161662619,59.92684404256001,0.9880436456479863
2023-01-02 15:00:00,459.0924300146988,60.11529159343413,0.9721152646841342
2023-01-02 16:00:00,528.1737274677399,59.994691655289394,1.0014148562150464
2023-01-02 17:00:00,580.8412485724024,60.18277238051806,1.0356194294471703
2023-01-02 18:00:00,528.5216455640777,60.027966355118316,0.9904537981824485
2023-01-02 19:00:00,583.6748731809517,60.12967044535187,0.9819915380520022
2023-01-02 20:00:00,591.7929928514068,60.14101785651813,1.0185705207580942
2023-01-02 21:00:00,543.7100053863163,60.017488874483796,1.0225504017769593
2023-01-02 22:00:00,427.01881943860167,60.176641090338585,1.0170039139987244
2023-01-02 23:00:00,404.80362486125665,60.15306354394735,1.0097475623831063
2023-01-03 00:00:00,322.9344380097437,60.03422124227901,0.9991094644439796
2023-01-03 01:00:00,367.2156286376742,59.91396564350002,1.0317178325248508
2023-01-03 02:00:00,415.19885191365603,60.065805713630944,0.9887839216316813
2023-01-03 03:00:00,370.99502060468984,60.117136114558285,1.002757809706824
2023-01-03 04:00:00,329.0342452748682,59.80810311084071,1.002155006952575
2023-01-03 05:00:00,348.01114078465116,60.0047098711542,1.0121406972870262
2023-01-03 06:00:00,428.1016465230436,59.96253195864168,1.036101045516694
2023-01-03 07:00:00,448.8324447929017,59.96815858035096,1.018619492797176
2023-01-03 08:00:00,483.14362128945635,59.92621632270714,1.0194330447600455
2023-01-03 09:00:00,597.4823064747509,60.005347960735,0.9909685031272898
2023-01-03 10:00:00,401.0854462035519,60.19833501560145,0.9949507810332573
2023-01-03 11:00:00,562.9616245689203,59.887908117732984,0.9921761920731669
2023-01-03 12:00:00,480.3574605079576,60.15698438092732,0.995593342532232
2023-01-03 13:00:00,518.6132698007935,59.97783380485667,1.018555218540767
2023-01-03 14:00:00,470.5786958425342,59.95181497982257,1.0179233041674773
2023-01-03 15:00:00,555.6346105230756,59.89319938561684,1.0012696497758262
2023-01-03 16:00:00,526.5496826960332,60.0655045802673,1.0298006996227618
2023-01-03 17:00:00,598.2640982146871,59.91326451820397,1.0060032588268024
