Date,Wind_Speed_ms,Wind_Power_MW,Solar_Irradiance_Wm2,Solar_Power_MW,Total_Renewable_MW,Load_Demand_MW,Renewable_Penetration_%,Voltage_pu,Frequency_Hz,Harmonics_THD_%,Power_Factor
2021-01-01 00:00:00,2.422139794783875,0.0,0.0,0.0,0.0,242.97237582842394,0.0,1.0127116326162984,60.07159211702454,4.024363943016375,0.8797045504525168
2021-01-01 01:00:00,2.0801456594908396,0.0,0.0,0.0,0.0,244.78709095584725,0.0,1.00960129402856,60.5,2.6368552609979345,1.0
2021-01-01 02:00:00,2.130612056097637,0.0,0.0,0.0,0.0,278.79447065932277,0.0,0.9988004639884684,60.5,2.0203842888530374,0.8907871727738474
2021-01-01 03:00:00,5.379774224207693,41.95055820891352,0.0,0.0,41.95055820891352,252.16551464991568,12.19081627324144,0.9656061132483268,60.5,2.0,0.866095184655368
2021-01-01 04:00:00,2.513364370070698,0.0,0.0,0.0,0.0,249.56379117904518,0.0,1.08,60.5,2.0,0.9376769180380158
2021-01-01 05:00:00,3.8949826732692774,5.933288781127572,0.0,0.0,5.933288781127572,221.23683714107517,2.1406667696911,1.0435445609065928,60.5,2.429154253088231,0.8991185150765565
2021-01-01 06:00:00,3.58401629559231,2.5264817297582534,0.0,0.0,2.5264817297582534,268.756883001901,0.7863717848785634,0.9229402754770231,60.5,2.0,0.964699425301657
2021-01-01 07:00:00,1.2719533422887537,0.0,60.82103771397163,24.328415085588652,24.328415085588652,234.10228155231508,7.887806029290951,1.0258171767545323,60.5,4.113672809348494,0.8387281486454239
2021-01-01 08:00:00,1.0881479111860883,0.0,68.18219550933023,27.27287820373209,27.27287820373209,280.3586222051014,7.625972033379207,1.0798810393622704,60.5,6.011324699954246,0.9866858001271451
2021-01-01 09:00:00,0.4741035754516444,0.0,212.40580886385558,84.96232354554223,84.96232354554223,367.5574872750724,16.907258523161268,1.0085283780876328,60.5,5.726088984212548,1.0
2021-01-01 10:00:00,1.260760642984163,0.0,116.89959481495181,46.759837925980726,46.759837925980726,419.35812355358394,9.059912929969238,1.0212338170867015,60.5,2.0,0.8
2021-01-01 11:00:00,0.7348965927560078,0.0,37.746709544975594,15.098683817990239,15.098683817990239,475.75540709199043,2.791637166428173,0.9493467701823083,60.5,3.1463011716689073,0.8114148473130025
2021-01-01 12:00:00,0.6018034621808825,0.0,244.03285961804758,97.61314384721904,97.61314384721904,508.0505039381626,14.887685809168232,1.0446054184004832,60.5,4.668515480530476,0.988338747005018
