Timestamp,Solar_Power,Wind_Power,Load_kW,Temperature_C,Humidity,Voltage_V,Price
01-Jan-2023 00:00:00,0,200.142632479552,605.389066735585,-4.74481637848118,59.3835048040138,230.353278880218,76.374573318728
01-Jan-2023 00:15:00,43.3616078814787,235.801006113021,633.152818753001,1.98110600143504,52.8816821925203,227.376264188011,89.5783525447824
01-Jan-2023 00:30:00,48.799323173627,238.568362619025,682.090665434886,0.853713783300641,52.841582431127,231.597240047842,64.8363751377264
01-Jan-2023 00:45:00,16.8695126189606,171.498395978943,656.559109034275,1.72900111725026,68.0376579533851,226.323723583279,89.9378155656543
01-Jan-2023 01:00:00,0,132.195324000459,661.424612064274,1.15373290750116,46.3655010814633,231.168031479784,69.3981639287092
01-Jan-2023 01:15:00,0,200.661006481861,651.042666739865,-0.887118362244431,64.6213939651602,232.227975207821,81.709958503352
01-Jan-2023 01:30:00,0,201.224702154961,670.009265918039,3.13778693157194,82.3030924766187,227.390520584232,88.4830254569827
01-Jan-2023 01:45:00,45.8694294572968,162.557691149487,723.720865471535,3.13979837218879,34.6136181376119,229.457904760423,117.199363516718
01-Jan-2023 02:00:00,8.8300814308774,199.524628531066,704.832240076121,1.18196093816779,65.3060947884825,229.898206791892,70.2999435325465
01-Jan-2023 02:15:00,37.7589967838744,268.717100790587,715.694112360609,1.26067171254115,47.3256268151804,230.797187172402,102.723716813995
01-Jan-2023 02:30:00,0,274.815024280299,665.290715657056,5.29146081364318,40.7887608624333,228.534171762447,87.278229997917
01-Jan-2023 02:45:00,92.2194818500251,229.23819936551,680.032526825898,-0.131066944916044,55.4387887940943,230.297941539427,114.215849009338
01-Jan-2023 03:00:00,90.8461124589978,261.156477878329,795.798466569242,4.8735876765892,76.6718395153136,228.90415627932,83.438302501249
01-Jan-2023 03:15:00,0,216.590996113395,747.019139951719,1.40519647051495,50.1704036338848,227.251251804082,75.7956804785799
01-Jan-2023 03:30:00,0,244.616320425844,789.336447706275,4.60397451513523,65.0559345199867,233.770603539612,112.719557200105
01-Jan-2023 03:45:00,0,208.69331422538,782.372067324208,5.62345108364784,60.7809078832253,232.451720490353,55.5460089236444
01-Jan-2023 04:00:00,0.708466319881823,270.981470027898,819.059054664339,5.39295044377266,68.474700614615,229.705042935303,66.7095991461763
01-Jan-2023 04:15:00,0,283.782434243998,877.498691656741,3.71158624977201,51.3681208470793,230.062996678695,38.4141554363659
01-Jan-2023 04:30:00,0,242.522431966807,836.587741967886,6.52522141346032,65.2507759493565,227.52915433314,122.507717755864
01-Jan-2023 04:45:00,15.2975457534493,295.592040113852,832.093963189067,4.04927059219756,66.5833090499666,230.207229435456,69.5698863447908
01-Jan-2023 05:00:00,0,231.110441030042,866.920906450371,3.11554139947926,67.5824930188544,228.321782189074,121.863271539039
01-Jan-2023 05:15:00,0,346.98475285959,904.398912124293,5.87743541274801,84.5543970928387,231.023545544732,93.2176719361052
01-Jan-2023 05:30:00,0,274.034922809803,877.123452432621,3.87870940685013,65.7929292655588,236.769766720309,51.9227565244231
01-Jan-2023 05:45:00,0,268.395761105836,931.015715270992,1.14599759093399,34.9825127130002,228.495742527078,93.0783797222621
01-Jan-2023 06:00:00,50.0191594419483,297.274696622405,915.073122794713,2.65187917208143,59.6956384138572,230.934803636309,77.0264322916769
01-Jan-2023 06:15:00,0,300.819555793655,964.654492172136,5.08091488791845,60.0289926436848,225.895025914964,108.853974328557
01-Jan-2023 06:30:00,37.291192151909,205.901475580605,936.991134028209,6.56307306527215,56.3684212964407,229.133000340587,105.132930024128
01-Jan-2023 06:45:00,62.5750700953048,313.582584165224,911.971680799869,4.99950989839311,59.2147036108998,228.807869971296,94.4650349171276
01-Jan-2023 07:00:00,0,248.545629572876,922.496168800754,5.8719173348022,57.3781886911402,228.340832698782,63.0553078209035
01-Jan-2023 07:15:00,100.772080360113,311.380511628364,931.193990806045,2.46232710782079,58.6097308802033,229.093795914065,105.059035510192
01-Jan-2023 07:30:00,48.0176980738295,328.709389909293,1011.98152872885,3.90099359052849,80.3174976565768,229.084743087508,119.859667181035
01-Jan-2023 07:45:00,94.5917579169914,327.401369766763,995.859943061807,3.31557261838176,48.9248677421154,229.520705205219,123.202742055837
01-Jan-2023 08:00:00,249.338822623004,301.76407400185,994.155063032406,4.02405838055505,66.2441380908967,228.686040938293,113.368544725105
01-Jan-2023 08:15:00,216.323788563386,296.030781304954,966.864220113459,3.15371003220819,60.9895552753387,230.637646733287,75.5480056938193
01-Jan-2023 08:30:00,194.096205549793,203.077296149945,976.570573150636,5.62480457093347,63.1537831747646,233.166206615145,128.952277092212
01-Jan-2023 08:45:00,157.494414638382,350.629073547081,1018.84178072673,1.71080077178211,73.1447801729396,228.835234435334,82.2146753301166
01-Jan-2023 09:00:00,134.613683008223,266.229627809209,1001.00021580847,5.07204553527213,55.7907635153356,228.180096192529,62.1906367416321
01-Jan-2023 09:15:00,208.689742721559,297.955935115091,974.369096197542,2.83044604431948,59.5078488508774,228.547414949733,121.907599323741
01-Jan-2023 09:30:00,188.001736888096,246.53350189774,1027.524107221,4.27956656850782,54.8301593967824,231.517509244922,146.089846863625
01-Jan-2023 09:45:00,143.131761373642,217.955032058474,908.966442125278,3.1484756325781,58.2961598866015,230.705822688174,109.432226458272
01-Jan-2023 10:00:00,216.509644538203,325.145987106933,995.265193705393,4.21910778754595,79.2472479164295,229.446421725407,78.7748203641003
01-Jan-2023 10:15:00,181.404502661467,249.116575954528,1008.18606269602,0.721245643416779,74.2017117639523,227.011532499631,95.3506167168236
01-Jan-2023 10:30:00,287.687490493814,334.172400105246,978.803380047339,6.27937396081645,35.1338746325697,229.672604798784,97.1754294711206
01-Jan-2023 10:45:00,214.90670891076,285.854074959755,1074.18922527005,0.805685626911644,46.9122958212943,227.451810088409,131.978772555175
01-Jan-2023 11:00:00,276.184930479774,211.185676793362,987.009788831439,-0.87774575674169,60.8815648452739,231.592224260461,77.2577798416112
01-Jan-2023 11:15:00,220.25589734066,261.260801645091,938.513596407696,0.487011860787817,39.3232965029914,232.30398435706,112.899233302435
01-Jan-2023 11:30:00,251.561271028972,350.494387006663,974.245366708428,3.31091956758672,66.7041198249838,227.325831489461,91.4222997252698
01-Jan-2023 11:45:00,258.955825612003,224.428019646705,1045.23041405046,0.800767868519742,57.852734659355,230.089798070511,122.401131056244
01-Jan-2023 12:00:00,235.762711233048,347.762193403954,975.564000282354,0.213747820480096,63.2258862782242,227.611372659877,118.428061844419
01-Jan-2023 12:15:00,358.644769441182,233.758407295999,987.615322353271,-4.3679120070723,38.3822611334796,229.337488926608,96.2892537321462
01-Jan-2023 12:30:00,289.836002921562,226.372208458918,936.496305342399,-4.48661312196022,56.3665182459349,231.258844246225,89.4422841529858
